Date,Time,Test_ID,Experimental,Pressure,dac_bits,mass,slide,time
2025-01-28,10:09:34:809,91,-0.0108,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,4.235499
2025-01-28,10:16:29:825,93,-0.0096,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,4.25511
2025-01-28,10:09:35:362,91,-0.0106,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,4.433
2025-01-28,10:16:30:417,93,-0.0093,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,4.457319
2025-01-28,10:09:35:456,91,-0.0106,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,4.63509
2025-01-28,10:16:30:512,93,-0.0095,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,4.657737
2025-01-28,10:09:35:530,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,4.835838
2025-01-28,10:16:30:588,93,-0.0095,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,4.855313
2025-01-28,10:09:35:596,91,-0.0108,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.032825
2025-01-28,10:16:30:660,93,-0.0074,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.057614
2025-01-28,10:16:30:847,93,-0.0074,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.253942
2025-01-28,10:09:35:836,91,-0.0108,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.268241
2025-01-28,10:09:36:008,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.434571
2025-01-28,10:16:31:160,93,-0.0076,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.456187
2025-01-28,10:09:36:191,91,-0.0113,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.633042
2025-01-28,10:16:31:241,93,-0.0076,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.654837
2025-01-28,10:09:36:386,91,-0.0111,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.833429
2025-01-28,10:16:31:439,93,-0.0076,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,5.85552
2025-01-28,10:09:36:587,91,-0.0107,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.033159
2025-01-28,10:16:31:635,93,-0.0077,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.054115
2025-01-28,10:16:31:822,93,-0.0078,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.254847
2025-01-28,10:09:36:834,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.270097
2025-01-28,10:09:37:033,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.436586
2025-01-28,10:16:32:021,93,-0.0077,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.455903
2025-01-28,10:09:37:192,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.640281
2025-01-28,10:16:32:231,93,-0.0079,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.654803
2025-01-28,10:09:37:391,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.837415
2025-01-28,10:16:32:419,93,-0.008,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,6.854776
2025-01-28,10:09:37:612,91,-0.0111,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.037335
2025-01-28,10:16:32:642,93,-0.0074,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.054839
2025-01-28,10:09:37:806,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.234316
2025-01-28,10:16:32:824,93,-0.0072,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.255053
2025-01-28,10:09:38:003,91,-0.0108,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.435383
2025-01-28,10:16:33:024,93,-0.0074,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.455026
2025-01-28,10:09:38:191,91,-0.0109,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.63516
2025-01-28,10:16:33:222,93,-0.0075,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.656672
2025-01-28,10:09:38:428,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.834854
2025-01-28,10:16:33:413,93,-0.0075,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,7.85434
2025-01-28,10:16:33:618,93,-0.0075,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.054759
2025-01-28,10:09:38:676,91,-0.0109,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.105686
2025-01-28,10:09:38:787,91,-0.011,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.235422
2025-01-28,10:16:33:828,93,-0.0082,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.254755
2025-01-28,10:09:39:016,91,-0.0109,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.436181
2025-01-28,10:16:34:031,93,-0.0088,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.455585
2025-01-28,10:09:39:186,91,-0.0109,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.635164
2025-01-28,10:16:34:218,93,-0.0086,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.655284
2025-01-28,10:09:39:400,91,-0.0106,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.834735
2025-01-28,10:16:34:430,93,-0.0081,11.712315275610052,1161.587783686857,3.6050000000000004,0.0,8.85529
