Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,frecuencia,Force
45681,,2.8666666666666667,0.011500000000000002,6.336502536355459,638.5620363883289,0.42400000000000015,0.005279999999999998,7.398565333333336,0.25Hz,34.589626128887794
45681,,3.0,0.007580000000000001,6.186964742658882,624.6251140158075,0.42400000000000015,0.002966666666666668,7.598912666666664,0.25Hz,33.77333096504519
45681,,3.0,0.004046666666666666,6.085219735711738,615.1424793683341,0.42400000000000015,0.0013800000000000004,7.798744666666669,0.25Hz,33.21792650799798
45681,,3.0,0.0019866666666666665,6.040664586950459,610.9899395037828,0.42400000000000015,0.0007,7.999034000000006,0.25Hz,32.97470938168463
45681,,3.0,0.0012733333333333333,6.057987611381361,708.0375299520144,0.42400000000000015,0.0009533333333333337,8.19911266666667,0.25Hz,33.069272105371496
45681,,3.0,0.0010000000000000002,6.135131337977746,715.3797908583025,0.42400000000000015,0.002166666666666668,8.398696000000006,0.25Hz,33.49038338021884
45681,,3.0,0.0011666666666666665,6.265418315751952,727.7607580522061,0.42400000000000015,0.00418,8.59903066666667,0.25Hz,34.20159241466902
45681,,3.0,0.00234,6.4348221526273575,743.848092612195,0.42400000000000015,0.006833333333333334,8.798909333333333,0.25Hz,35.12633210327485
45681,,3.0,0.00502,6.627811751975839,762.1664851481212,0.42400000000000015,0.009813333333333334,8.999088,0.25Hz,36.17982147693606
45681,,3.0,0.007926666666666667,6.825136633560877,787.7054665249271,0.42400000000000015,0.012893333333333337,9.199262000000008,0.25Hz,37.256976238698265
45681,,3.0,0.010706666666666666,7.006695972627024,804.9354478023046,0.42400000000000015,0.01571333333333333,9.398754666666672,0.25Hz,38.24807024086654
45681,,3.0,0.013073333333333333,7.155921413282939,819.0969421205508,0.42400000000000015,0.018019999999999998,9.598662666666671,0.25Hz,39.062660335574435
45681,,3.0,0.015153333333333335,7.257947925867031,828.7792581647815,0.42400000000000015,0.019620000000000002,9.798969333333336,0.25Hz,39.61960147230881
45681,,3.0,0.016773333333333338,7.302405928435011,832.9983226084826,0.42400000000000015,0.0203,9.998990000000003,0.25Hz,39.8622882981154
45681,,3.0,0.01772,7.285202101859301,733.8942484404831,0.42400000000000015,0.020053333333333333,10.198732666666668,0.25Hz,39.76837625029
45681,,3.0,0.017933333333333336,7.2077307248921105,726.6950194486383,0.42400000000000015,0.01884,10.398660666666665,0.25Hz,39.345476401420605
45681,,3.0,0.01792,7.07787468954038,714.6094004498098,0.42400000000000015,0.01683333333333333,10.598785333333336,0.25Hz,38.6366197904392
45681,,3.0,0.01764,6.908630306470221,698.8466735339983,0.42400000000000015,0.014186666666666665,10.79846266666667,0.25Hz,37.712750526405394
45681,,3.0,0.01678666666666667,6.715399463213126,680.841255981485,0.42400000000000015,0.011179999999999997,10.999080000000003,0.25Hz,36.65794425331
45681,,3.0,0.014746666666666665,6.518623805440172,655.5357386670241,0.42400000000000015,0.008126666666666666,11.198542666666672,0.25Hz,35.5837875880864
45681,,3.0,0.011566666666666668,6.336666795259408,638.577345318177,0.42400000000000015,0.005293333333333332,11.398380000000001,0.25Hz,34.59052278347656
45681,,3.0,0.007693333333333333,6.187056825066196,624.6336960961695,0.42400000000000015,0.0029800000000000017,11.59876866666667,0.25Hz,33.773833623416074
45681,,3.0,0.004066666666666666,6.085273044843433,615.1474477794079,0.42400000000000015,0.0013800000000000004,11.798532666666665,0.25Hz,33.218217511264214
45681,,3.0,0.0021133333333333334,6.04067982556734,610.9913597428762,0.42400000000000015,0.0007,11.99941466666667,0.25Hz,32.97479256606869
45681,,3.0,0.00134,6.058253111195612,708.0625667019768,0.42400000000000015,0.0009533333333333337,12.199524000000004,0.25Hz,33.07072141266042
45681,,3.0,0.0010399999999999997,6.135497737566243,715.4144345024584,0.42400000000000015,0.002166666666666667,12.399055333333335,0.25Hz,33.4923834780184
45681,,3.0,0.001173333333333333,6.265180412547257,727.7381958993942,0.42400000000000015,0.00418,12.598772666666667,0.25Hz,34.20029375143042
45681,,3.0,0.0025,6.434924462358556,743.8578305334237,0.42400000000000015,0.006840000000000001,12.79907600000001,0.25Hz,35.12689059044205
45681,,3.0,0.005013333333333333,6.627339740879549,762.1216913224739,0.42400000000000015,0.009819999999999999,12.998646000000003,0.25Hz,36.17724486826974
45681,,3.0,0.007866666666666668,6.824623724145039,787.6567914213643,0.42400000000000015,0.01288,13.198806666666668,0.25Hz,37.254176374762274
45681,,3.0,0.01078,7.023267643272158,806.5080993465276,0.42400000000000015,0.015966666666666664,13.425936000000004,0.25Hz,38.33853148327235
45681,,3.0,0.013226666666666668,7.164445038278391,819.9058341326192,0.42400000000000015,0.01816,13.62544866666667,0.25Hz,39.10918900026982
45681,,3.0,0.015193333333333333,7.257645985315223,821.7884174448778,0.42400000000000015,0.019620000000000002,13.82503866666667,0.25Hz,39.61795324274679
45681,,3.0,0.01684666666666667,7.293620891040783,825.2134053849484,0.42400000000000015,0.020166666666666666,14.02567666666667,0.25Hz,39.814332638467015
45681,,3.0,0.017639999999999996,7.2685711243591395,732.3441024664394,0.42400000000000015,0.019793333333333333,14.22554,0.25Hz,39.677591264315794
45681,,3.0,0.017866666666666666,7.185100591395182,724.5860202735025,0.42400000000000015,0.018486666666666665,14.425560000000006,0.25Hz,39.221943292672606
45681,,3.0,0.017839999999999998,7.024531849710913,709.6378997509443,0.42400000000000015,0.015993333333333328,14.65254066666667,0.25Hz,38.345432518633
45681,,3.0,0.017380000000000003,6.852632552295531,693.6276454388892,0.42400000000000015,0.01332,14.85201333333334,0.25Hz,37.4070706391416
45681,,3.0,0.016166666666666666,6.662294718511176,675.8918953836309,0.42400000000000015,0.01036,15.052366666666671,0.25Hz,36.36805669240846
