Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,frecuencia,Force,slide_1,Experimental_1
45681,,3.4444444444444446,0.014644444444444444,6.6816281648671625,670.7277449656195,0.424,0.010666666666666666,14.445154444444446,0.125Hz,36.473593883848,0.010666666666666666,0.014644444444444444
45681,,3.4444444444444446,0.013511111111111111,6.592306666455085,662.4029813136142,0.424,0.009255555555555555,14.64555333333334,0.125Hz,35.986006730269295,0.009255555555555555,0.013511111111111111
45681,,3.4444444444444446,0.012344444444444444,6.505471712911927,654.3099636433916,0.424,0.007911111111111112,14.844717777777781,0.125Hz,35.511993098815005,0.007911111111111112,0.012344444444444444
45681,,3.4444444444444446,0.011166666666666667,6.422289019128135,646.5573365827422,0.424,0.006633333333333332,15.044904444444452,0.125Hz,35.057916380330795,0.006633333333333332,0.011166666666666667
45681,,3.4444444444444446,0.009977777777777776,6.345187329216177,639.3714590829475,0.424,0.005433333333333334,15.244995555555555,0.125Hz,34.637034574846034,0.005433333333333334,0.009977777777777776
45681,,3.4444444444444446,0.009000000000000001,6.276457693026009,632.965856990024,0.424,0.004344444444444443,15.444360000000001,0.125Hz,34.261854038556095,0.004344444444444443,0.009000000000000001
45681,,3.4444444444444446,0.00818888888888889,6.217308959550452,627.453195030102,0.424,0.0034444444444444444,15.644603333333338,0.125Hz,33.938973622241534,0.0034444444444444444,0.00818888888888889
45681,,3.4444444444444446,0.007355555555555555,6.169318599755637,634.3368734124659,0.424,0.002677777777777777,15.84440222222223,0.125Hz,33.677004406010745,0.002677777777777777,0.007355555555555555
45681,,3.5555555555555554,0.0064222222222222215,6.133431950990234,630.9969368560872,0.424,0.0021333333333333334,16.04536555555556,0.125Hz,33.4811067863551,0.0021333333333333334,0.0064222222222222215
45681,,3.5555555555555554,0.005922222222222221,6.111162536943016,674.3549144050763,0.424,0.0017666666666666664,16.246231111111104,0.125Hz,33.35954276873131,0.0017666666666666664,0.005922222222222221
45681,,3.5555555555555554,0.005299999999999999,6.102387926985235,673.5659601759994,0.424,0.0016444444444444447,16.445066666666676,0.125Hz,33.31164403025136,0.0016444444444444447,0.005299999999999999
45681,,3.5555555555555554,0.0051333333333333335,6.1079477666071655,685.4844459319158,0.424,0.0017333333333333335,16.645500000000002,0.125Hz,33.34199401792291,0.0017333333333333335,0.0051333333333333335
45681,,3.5555555555555554,0.004877777777777778,6.127134620484385,687.3343416454948,0.424,0.002022222222222222,16.844711111111117,0.125Hz,33.44673099204939,0.002022222222222222,0.004877777777777778
45681,,3.5555555555555554,0.004411111111111111,6.159902903518945,701.8216313441162,0.424,0.0025555555555555557,17.044740000000004,0.125Hz,33.62560611322987,0.0025555555555555557,0.004411111111111111
45681,,3.5555555555555554,0.004033333333333333,6.20524535943382,706.142311589753,0.424,0.0032333333333333333,17.24499111111111,0.125Hz,33.873120982649176,0.0032333333333333333,0.004033333333333333
45681,,3.5555555555555554,0.003911111111111112,6.261945173958889,711.5352399234271,0.424,0.004122222222222222,17.44503333333334,0.125Hz,34.182633268763944,0.004122222222222222,0.003911111111111112
45681,,3.5555555555555554,0.0038555555555555556,6.328850177446544,729.2468677540928,0.424,0.005166666666666667,17.644919999999995,0.125Hz,34.547853521342105,0.005166666666666667,0.0038555555555555556
45681,,3.5555555555555554,0.003933333333333334,6.404077695502272,736.3906531824264,0.424,0.006366666666666666,17.84476333333334,0.125Hz,34.95850461936067,0.006366666666666666,0.003933333333333334
45681,,3.5555555555555554,0.004233333333333334,6.486152477855203,744.1811204904055,0.424,0.007622222222222223,18.045311111111115,0.125Hz,35.4065334838501,0.007622222222222223,0.004233333333333334
45681,,3.5555555555555554,0.004977777777777777,6.57239759264787,763.7205315422829,0.424,0.008955555555555557,18.244851111111114,0.125Hz,35.8773273104138,0.008955555555555557,0.004977777777777777
45681,,3.5555555555555554,0.0061666666666666675,6.661041814794837,772.1328682240301,0.424,0.010333333333333333,18.444308888888894,0.125Hz,36.36121735621708,0.010333333333333333,0.0061666666666666675
45681,,3.5555555555555554,0.007422222222222222,6.7505691535867935,780.6290126753867,0.424,0.01172222222222222,18.645136666666662,0.125Hz,36.8499281488603,0.01172222222222222,0.007422222222222222
45681,,3.5555555555555554,0.008455555555555556,6.837637460051789,788.8917949589146,0.424,0.013088888888888891,18.844822222222223,0.125Hz,37.32521560452221,0.013088888888888891,0.008455555555555556
45681,,3.5555555555555554,0.009633333333333334,6.920655167787419,796.7701754230261,0.424,0.014377777777777776,19.04472,0.125Hz,37.7783916990913,0.014377777777777776,0.009633333333333334
