Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,slide_1,Experimental_1,frecuencia,Force
45681,,4.333333333333333,0.0033888888888888883,5.996245154874611,640.9151672492811,0.424,0.0,0.0,0.0,0.0033888888888888883,0.05Hz,32.73223310403055
45681,,4.333333333333333,0.0033333333333333327,6.165069088789937,725.065056526165,0.424,0.002633333333333333,0.199344444444465,0.002633333333333333,0.0033333333333333327,0.05Hz,33.65380722512258
45681,,4.333333333333333,0.003244444444444444,6.1659411987061565,679.6250848341712,0.424,0.002655555555555555,0.3997000000000084,0.002655555555555555,0.003244444444444444,0.05Hz,33.6585678885599
45681,,4.333333333333333,0.0035111111111111116,6.168934960451894,679.9247932223736,0.424,0.0026888888888888887,0.5991666666666712,0.0026888888888888887,0.0035111111111111116,0.05Hz,33.6749102002547
45681,,4.333333333333333,0.0035555555555555557,6.173688401728718,680.390044978462,0.424,0.002755555555555556,0.7991555555555578,0.002755555555555556,0.0035555555555555557,0.05Hz,33.700858230046784
45681,,4.333333333333333,0.0037222222222222223,6.180587898900385,681.0571496185735,0.424,0.002877777777777778,0.9995777777777701,0.002877777777777778,0.0037222222222222223,0.05Hz,33.73852112472347
45681,,4.333333333333333,0.0038111111111111106,6.189379421621755,693.2570308824643,0.424,0.003,1.1994222222222295,0.003,0.0038111111111111106,0.05Hz,33.78651218640001
45681,,4.333333333333333,0.003966666666666666,6.2001278811113965,694.2865514041316,0.424,0.0031777777777777776,1.39934444444446,0.0031777777777777776,0.003966666666666666,0.05Hz,33.84518575167913
45681,,4.333333333333333,0.004222222222222222,6.212745078293228,695.4921066074996,0.424,0.003377777777777778,1.5994555555555507,0.003377777777777778,0.004222222222222222,0.05Hz,33.91406036047319
45681,,4.333333333333333,0.00431111111111111,6.227125188551131,696.863604935867,0.424,0.0036000000000000008,1.799633333333342,0.0036000000000000008,0.00431111111111111,0.05Hz,33.992558338602166
45681,,4.333333333333333,0.0044555555555555555,6.243110986214161,709.741075584363,0.424,0.0038333333333333327,1.9983555555555705,0.0038333333333333327,0.0044555555555555555,0.05Hz,34.079821424407584
45681,,4.333333333333333,0.004566666666666667,6.260942449298411,711.4380882161303,0.424,0.004133333333333333,2.1988666666666745,0.004133333333333333,0.004566666666666667,0.05Hz,34.177159607084306
45681,,4.333333333333333,0.0047888888888888885,6.280382261778956,713.2867614469719,0.424,0.004411111111111111,2.3991777777777847,0.004411111111111111,0.0047888888888888885,0.05Hz,34.28327742868381
45681,,4.333333333333333,0.0048222222222222225,6.301435805907862,726.6426855241683,0.424,0.004733333333333333,2.6000000000000227,0.004733333333333333,0.0048222222222222225,0.05Hz,34.39820426978088
45681,,4.333333333333333,0.004866666666666666,6.323931865004933,728.7802442470262,0.424,0.005111111111111111,2.8000444444444446,0.005111111111111111,0.004866666666666666,0.05Hz,34.52100549475894
45681,,4.333333333333333,0.004988888888888888,6.347585121493674,731.0271387517981,0.424,0.005455555555555555,2.9987666666666666,0.005455555555555555,0.004988888888888888,0.05Hz,34.65012361535971
