Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,slide_1,Experimental_1,frecuencia,Force
45681,,3.3333333333333335,0.0037250000000000004,5.995735558226563,606.8025540267157,0.4240000000000001,0.0,0.0,0.0,0.0037250000000000004,0.125Hz,32.72945132379273
45681,,3.3333333333333335,0.0034,6.0788034718193265,716.8784494756542,0.4240000000000001,0.0012666666666666664,0.1988658333333372,0.0012666666666666664,0.0034,0.125Hz,33.182901481509084
45681,,3.3333333333333335,0.0035166666666666666,6.075918965610409,682.4417059919573,0.4240000000000001,0.0012333333333333335,0.39930749999999904,0.0012333333333333335,0.0035166666666666666,0.125Hz,33.167155572664186
45681,,3.3333333333333335,0.003533333333333334,6.087778265469832,692.1102256647665,0.4240000000000001,0.0014166666666666668,0.5992683333333285,0.0014166666666666668,0.003533333333333334,0.125Hz,33.2318929803957
45681,,3.3333333333333335,0.0034916666666666672,6.113974818995451,694.6180786466657,0.4240000000000001,0.0018250000000000002,0.7988191666666675,0.0018250000000000002,0.0034916666666666672,0.125Hz,33.37489442119331
45681,,3.3333333333333335,0.0035083333333333334,6.153834938347493,706.9341594963279,0.4240000000000001,0.0024749999999999993,0.9993125000000003,0.0024749999999999993,0.0035083333333333334,0.125Hz,33.592482375735976
45681,,3.4166666666666665,0.0034833333333333335,6.183427662497578,701.2397177073922,0.4240000000000001,0.0029,1.1997133333333294,0.0029,0.0034833333333333335,0.125Hz,33.75402279312141
45681,,3.4166666666666665,0.0034833333333333335,6.239827922732999,706.6010839737168,0.4240000000000001,0.0037749999999999993,1.399183333333336,0.0037749999999999993,0.0034833333333333335,0.125Hz,34.061899875774216
45681,,3.4166666666666665,0.0036083333333333336,6.30578568813921,721.3822252727145,0.4240000000000001,0.004816666666666667,1.5991816666666658,0.004816666666666667,0.0036083333333333336,0.125Hz,34.42194935616311
45681,,3.4166666666666665,0.0038083333333333324,6.379256284878626,728.3581307586779,0.4240000000000001,0.005958333333333334,1.7996716666666657,0.005958333333333334,0.0038083333333333324,0.125Hz,34.82300979259503
45681,,3.4166666666666665,0.004183333333333333,6.458686308150099,735.8972061335393,0.4240000000000001,0.0071916666666666665,2.0004066666666636,0.0071916666666666665,0.004183333333333333,0.125Hz,35.25660147706224
45681,,3.4166666666666665,0.004925,6.541484959613709,752.2708604238009,0.4240000000000001,0.008475000000000002,2.1990900000000004,0.008475000000000002,0.004925,0.125Hz,35.70858178980897
45681,,3.4166666666666665,0.006058333333333333,6.626735376378332,760.3611249747637,0.4240000000000001,0.009808333333333334,2.3997291666666674,0.009808333333333334,0.006058333333333333,0.125Hz,36.17394577038053
45681,,3.4166666666666665,0.007225,6.711326898105885,768.3888603867085,0.4240000000000001,0.011133333333333334,2.599566666666662,0.011133333333333334,0.007225,0.125Hz,36.63571298240988
45681,,3.4166666666666665,0.008458333333333333,6.7933116814953705,776.1692163303705,0.4240000000000001,0.012408333333333332,2.798992500000003,0.012408333333333332,0.008458333333333333,0.125Hz,37.08325056160751
45681,,3.4166666666666665,0.009516666666666666,6.871468317545691,783.586281091546,0.4240000000000001,0.0136,2.9997258333333314,0.0136,0.009516666666666666,0.125Hz,37.5098910947662
45681,,3.4166666666666665,0.010683333333333331,6.94298194383753,790.3729242266418,0.4240000000000001,0.014716666666666664,3.1994641666666617,0.014716666666666664,0.010683333333333331,0.125Hz,37.90026884374734
45681,,3.4166666666666665,0.011666666666666667,7.006312481094849,796.382992212361,0.4240000000000001,0.015716666666666667,3.3988125,0.015716666666666667,0.011666666666666667,0.125Hz,38.24597684176421
45681,,3.4166666666666665,0.012541666666666666,7.06049180032364,801.5246096071737,0.4240000000000001,0.01655833333333333,3.5998141666666705,0.01655833333333333,0.012541666666666666,0.125Hz,38.54173027755774
45681,,3.4166666666666665,0.013074999999999998,7.103153540437901,805.5732087440169,0.4240000000000001,0.017225,3.799169999999999,0.017225,0.013074999999999998,0.125Hz,38.77461168683574
45681,,3.4166666666666665,0.013600000000000001,7.134179249915877,808.5175485734767,0.4240000000000001,0.017691666666666665,3.9991941666666686,0.017691666666666665,0.013600000000000001,0.125Hz,38.94397446781301
45681,,3.4166666666666665,0.014066666666666667,7.152154444046314,749.278971138944,0.4240000000000001,0.017991666666666666,4.199238333333333,0.017991666666666666,0.014066666666666667,0.125Hz,39.042097247848
45681,,3.4166666666666665,0.014458333333333332,7.1571603183468975,749.778642086845,0.4240000000000001,0.018058333333333332,4.399141666666666,0.018058333333333332,0.014458333333333332,0.125Hz,39.0694232560855
45681,,3.4166666666666665,0.01471666666666667,7.148579104340829,740.2983330830685,0.4240000000000001,0.017925,4.599232499999999,0.017925,0.01471666666666667,0.125Hz,39.02258022517075
45681,,3.4166666666666665,0.014958333333333337,7.127222419312616,738.3300443790425,0.4240000000000001,0.01759166666666666,4.799659166666664,0.01759166666666666,0.014958333333333337,0.125Hz,38.90599860206875
45681,,3.4166666666666665,0.01514166666666667,7.0928287346285375,726.4339746558466,0.4240000000000001,0.017033333333333334,4.999637499999998,0.017033333333333334,0.01514166666666667,0.125Hz,38.718250757324505
45681,,3.4166666666666665,0.015283333333333335,7.047039193149061,722.1796813969278,0.4240000000000001,0.01635,5.199221666666667,0.01635,0.015283333333333335,0.125Hz,38.4682953424405
45681,,3.4166666666666665,0.01541666666666667,6.9902894056165685,716.8996073665248,0.4240000000000001,0.015466666666666668,5.399723333333333,0.015466666666666668,0.01541666666666667,0.125Hz,38.15851026425575
