Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,slide_1,Experimental_1,frecuencia,Force
45684,,23.4,0.052259999999999994,13.753823265387847,1351.856328334147,4.741000000000001,0.0,0.0,0.0,0.052259999999999994,0.125Hz,75.07921000000003
45684,,23.4,0.043800000000000006,13.753823265387847,1351.856328334147,4.741000000000001,0.0,0.20001999999999498,0.0,0.043800000000000006,0.125Hz,75.07921000000003
45684,,23.4,0.025019999999999997,13.753823265387847,1351.856328334147,4.741000000000001,0.0,0.4001999999999839,0.0,0.025019999999999997,0.125Hz,75.07921000000003
45684,,23.4,0.006520000000000001,13.753823265387847,1351.856328334147,4.741000000000001,0.0,0.6007999999999981,0.0,0.006520000000000001,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,0.7995399999999847,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,0.9988399999999956,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,1.198759999999993,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.0030199999999999997,13.753823265387847,1351.856328334147,4.741000000000001,0.0,1.4001799999999947,0.0,0.0030199999999999997,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,1.6007999999999867,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,1.800079999999997,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,1.9994999999999892,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,2.1999399999999922,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,2.400099999999992,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,2.599839999999989,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,2.798719999999986,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,2.9992199999999967,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,3.199559999999991,0.0,0.003,0.125Hz,75.07921000000003
45684,,23.4,0.003,13.753823265387847,1351.856328334147,4.741000000000001,0.0,3.40003999999999,0.0,0.003,0.125Hz,75.07921000000003
