Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,Experimental_1,slide_1,frecuencia,Force
45684,,28.75,0.064925,13.75382326538785,1351.856328334147,4.741000000000001,0.0,0.0,0.064925,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.056125,13.75382326538785,1351.856328334147,4.741000000000001,0.0,0.20089999999997588,0.056125,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.038275,13.75382326538785,1351.856328334147,4.741000000000001,0.0,0.39792500000000075,0.038275,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.020024999999999998,13.75382326538785,1351.856328334147,4.741000000000001,0.0,0.5984999999999872,0.020024999999999998,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.005124999999999999,13.75382326538785,1351.856328334147,4.741000000000001,0.0,0.7995249999999885,0.005124999999999999,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.002075,13.75382326538785,1351.856328334147,4.741000000000001,0.0,0.9994999999999834,0.002075,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.0029000000000000002,13.75382326538785,1351.856328334147,4.741000000000001,0.0,1.1990499999999997,0.0029000000000000002,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.002925,13.75382326538785,1351.856328334147,4.741000000000001,0.0,1.399524999999997,0.002925,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.0029749999999999998,13.75382326538785,1351.856328334147,4.741000000000001,0.0,1.6002249999999805,0.0029749999999999998,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.0029000000000000002,13.75382326538785,1351.856328334147,4.741000000000001,0.0,1.8012000000000086,0.0029000000000000002,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.0029000000000000002,13.75382326538785,1351.856328334147,4.741000000000001,0.0,2.000700000000009,0.0029000000000000002,0.0,0.05Hz,75.07921000000005
45684,,28.75,0.0029250000000000005,13.75382326538785,1351.856328334147,4.741000000000001,0.0,2.2013749999999987,0.0029250000000000005,0.0,0.05Hz,75.07921000000005
