Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,Experimental_1,slide_1,frecuencia,Force
45684,,31.857142857142858,0.06467142857142857,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,0.0,0.06467142857142857,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.05472857142857144,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,0.20027142857142216,0.05472857142857144,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.03811428571428571,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,0.4005142857142963,0.03811428571428571,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.02032857142857143,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,0.5996714285714201,0.02032857142857143,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.006485714285714285,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,0.8005000000000076,0.006485714285714285,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.0009571428571428571,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,1.0030857142857192,0.0009571428571428571,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.0010571428571428572,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,1.2030571428571355,0.0010571428571428572,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.0011285714285714287,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,1.4029714285714558,0.0011285714285714287,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.001142857142857143,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,1.6029142857142915,0.001142857142857143,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.001142857142857143,13.75382326538785,1351.856328334147,4.7410000000000005,0.0,1.8013571428571302,0.001142857142857143,0.0,0.125Hz,75.07921000000005
45684,,31.857142857142858,0.0011285714285714287,13.773503795542485,1447.1055101969814,4.7410000000000005,0.0003,2.0023000000000075,0.0011285714285714287,0.0003,0.125Hz,75.18664184843085
45684,,31.857142857142858,0.0008428571428571428,13.908651286546492,1459.9310070932622,4.7410000000000005,0.0024285714285714284,2.2022714285714398,0.0008428571428571428,0.0024285714285714284,0.125Hz,75.92438339580102
45684,,31.857142857142858,0.0014285714285714286,14.041836611333157,1472.5702944155169,4.7410000000000005,0.0044714285714285715,2.399357142857135,0.0014285714285714286,0.0044714285714285715,0.125Hz,76.651413893113
